thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
189,0,189,[np.float64(0.24444444444444444)],[np.float64(0.1125)],[1],[0],[0],[1.3061409579968313],['target'],189,0,189,0,328.1758635830047,,10,328.1664976660104,328.1758635830047,328.1758635830047,0.016449040995212272,329.4726861250092,[np.float64(0.24444444444444444)],[np.float64(0.1125)],[1],[0],[0],[1.3061409579968313],['target'],shrey,001,2025-09-28_19h22.44.240,visual search task 1,,2025.1.1,120.34913331558806,2025-09-28 19h22.52.337261 +0530,
190,0,190,[np.float64(-0.1)],[np.float64(-0.32083333333333336)],[1],[0],[0],[2.309809917001985],['target'],190,0,190,0,329.4884775410028,,5,329.48129229100596,329.4884775410028,329.4884775410028,0.008499540999764577,331.7911667080043,[np.float64(-0.1)],[np.float64(-0.32083333333333336)],[1],[0],[0],[2.309809917001985],['target'],shrey,001,2025-09-28_19h22.44.240,visual search task 1,,2025.1.1,120.34913331558806,2025-09-28 19h22.52.337261 +0530,
191,0,191,[np.float64(0.3958333333333333)],[np.float64(0.23472222222222222)],[1],[0],[0],[1.1708948749874253],['target'],191,0,191,0,331.810081625008,,5,331.80187220800144,331.810081625008,331.810081625008,0.010591124999336898,332.9728325000033,[np.float64(0.3958333333333333)],[np.float64(0.23472222222222222)],[1],[0],[0],[1.1708948749874253],['target'],shrey,001,2025-09-28_19h22.44.240,visual search task 1,,2025.1.1,120.34913331558806,2025-09-28 19h22.52.337261 +0530,
192,0,192,[np.float64(0.19305555555555556)],[np.float64(-0.3472222222222222)],[1],[0],[0],[1.323419666994596],['target'],192,0,192,0,332.99104420799995,,5,332.9830408750131,332.99104420799995,332.99104420799995,0.010084957990329713,334.3065214160015,[np.float64(0.19305555555555556)],[np.float64(-0.3472222222222222)],[1],[0],[0],[1.323419666994596],['target'],shrey,001,2025-09-28_19h22.44.240,visual search task 1,,2025.1.1,120.34913331558806,2025-09-28 19h22.52.337261 +0530,
193,0,193,[np.float64(-0.09305555555555556)],[np.float64(-0.35694444444444445)],[1],[0],[0],[1.1046083330002148],['target'],193,0,193,0,334.32651829101087,,5,334.3174623750092,334.32651829101087,334.32651829101087,0.010815875008120202,335.4221197080042,[np.float64(-0.09305555555555556)],[np.float64(-0.35694444444444445)],[1],[0],[0],[1.1046083330002148],['target'],shrey,001,2025-09-28_19h22.44.240,visual search task 1,,2025.1.1,120.34913331558806,2025-09-28 19h22.52.337261 +0530,
194,0,194,[np.float64(-0.44166666666666665)],[np.float64(0.09722222222222222)],[1],[0],[0],[1.4159028750000289],['target'],194,0,194,0,335.4496139160037,,10,335.43984404100047,335.4496139160037,335.4496139160037,0.017610832990612835,336.8557876660052,[np.float64(-0.44166666666666665)],[np.float64(0.09722222222222222)],[1],[0],[0],[1.4159028750000289],['target'],shrey,001,2025-09-28_19h22.44.240,visual search task 1,,2025.1.1,120.34913331558806,2025-09-28 19h22.52.337261 +0530,
195,0,195,[np.float64(0.015277777777777777)],[np.float64(0.30277777777777776)],[1],[0],[0],[1.168547250010306],['target'],195,0,195,0,336.8798511250061,,10,336.87077566600055,336.8798511250061,336.8798511250061,0.014877583002089523,338.0393711659999,[np.float64(0.015277777777777777)],[np.float64(0.30277777777777776)],[1],[0],[0],[1.168547250010306],['target'],shrey,001,2025-09-28_19h22.44.240,visual search task 1,,2025.1.1,120.34913331558806,2025-09-28 19h22.52.337261 +0530,
196,0,196,[np.float64(-0.10833333333333334)],[np.float64(-0.38055555555555554)],[1],[0],[0],[1.969242082996061],['target'],196,0,196,0,338.06263045800733,,10,338.0534076250042,338.06263045800733,338.06263045800733,0.013934958013123833,340.0227001250023,[np.float64(-0.10833333333333334)],[np.float64(-0.38055555555555554)],[1],[0],[0],[1.969242082996061],['target'],shrey,001,2025-09-28_19h22.44.240,visual search task 1,,2025.1.1,120.34913331558806,2025-09-28 19h22.52.337261 +0530,
197,0,197,[np.float64(0.10138888888888889)],[np.float64(0.30972222222222223)],[1],[0],[0],[1.0028757079999195],['target'],197,0,197,0,340.04638062500453,,10,340.03676500001166,340.04638062500453,340.04638062500453,0.013956333001260646,341.0396898750041,[np.float64(0.10138888888888889)],[np.float64(0.30972222222222223)],[1],[0],[0],[1.0028757079999195],['target'],shrey,001,2025-09-28_19h22.44.240,visual search task 1,,2025.1.1,120.34913331558806,2025-09-28 19h22.52.337261 +0530,
198,0,198,[np.float64(0.33611111111111114)],[np.float64(-0.10277777777777777)],[1],[0],[0],[1.2999154160061153],['target'],198,0,198,0,341.06557329100906,,10,341.0558639580122,341.06557329100906,341.06557329100906,0.01605016599933151,342.3558213330107,[np.float64(0.33611111111111114)],[np.float64(-0.10277777777777777)],[1],[0],[0],[1.2999154160061153],['target'],shrey,001,2025-09-28_19h22.44.240,visual search task 1,,2025.1.1,120.34913331558806,2025-09-28 19h22.52.337261 +0530,
199,0,199,[np.float64(-0.0375)],[np.float64(0.08611111111111111)],[1],[0],[0],[0.9749051669932669],['target'],199,0,199,0,342.37187516600534,,5,342.36454283300554,342.37187516600534,342.37187516600534,0.008599666005466133,343.33951437500946,[np.float64(-0.0375)],[np.float64(0.08611111111111111)],[1],[0],[0],[0.9749051669932669],['target'],shrey,001,2025-09-28_19h22.44.240,visual search task 1,,2025.1.1,120.34913331558806,2025-09-28 19h22.52.337261 +0530,
