thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
167,0,167,[np.float64(0.3)],[np.float64(-0.3736111111111111)],[1],[0],[0],[1.76322095800424],['target'],167,0,167,0,222.53313720799633,,10,222.52258033299586,222.53313720799633,222.53313720799633,0.01824995801143814,224.28583720800816,[np.float64(0.3)],[np.float64(-0.3736111111111111)],[1],[0],[0],[1.76322095800424],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
168,0,168,[np.float64(0.20972222222222223)],[np.float64(-0.3263888888888889)],[1],[0],[0],[1.3523458749987185],['target'],168,0,168,0,224.30940404100693,,10,224.30039520800347,224.30940404100693,224.30940404100693,0.014439124992350116,225.6527873330051,[np.float64(0.20972222222222223)],[np.float64(-0.3263888888888889)],[1],[0],[0],[1.3523458749987185],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
169,0,169,[np.float64(0.2986111111111111)],[np.float64(0.043055555555555555)],[1],[0],[0],[1.026113667001482],['target'],169,0,169,0,225.6674822079949,,5,225.66052350000245,225.6674822079949,225.6674822079949,0.007619999989401549,226.6866952499986,[np.float64(0.2986111111111111)],[np.float64(0.043055555555555555)],[1],[0],[0],[1.026113667001482],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
170,0,170,[np.float64(-0.12638888888888888)],[np.float64(-0.14722222222222223)],[1],[0],[0],[1.2487175830028718],['target'],170,0,170,0,226.7146227080084,,10,226.70467158300744,226.7146227080084,226.7146227080084,0.017863417000626214,227.95342950000486,[np.float64(-0.12638888888888888)],[np.float64(-0.14722222222222223)],[1],[0],[0],[1.2487175830028718],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
171,0,171,[np.float64(0.32083333333333336)],[np.float64(-0.13472222222222222)],[1],[0],[0],[0.9743911660043523],['target'],171,0,171,0,227.9699035000085,,5,227.96247920799942,227.9699035000085,227.9699035000085,0.008930374999181367,228.93692879100854,[np.float64(0.32083333333333336)],[np.float64(-0.13472222222222222)],[1],[0],[0],[0.9743911660043523],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
172,0,172,[np.float64(-0.27361111111111114)],[np.float64(0.29305555555555557)],[1],[0],[0],[1.6057031670061406],['target'],172,0,172,0,228.9564833750046,,5,228.94790954100608,228.9564833750046,228.9564833750046,0.010851875005755574,230.55367054100498,[np.float64(-0.27361111111111114)],[np.float64(0.29305555555555557)],[1],[0],[0],[1.6057031670061406],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
173,0,173,[np.float64(-0.06944444444444445)],[np.float64(-0.34305555555555556)],[1],[0],[0],[1.1409839580010157],['target'],173,0,173,0,230.57045258300786,,5,230.56297733300016,230.57045258300786,230.57045258300786,0.009202957997331396,231.70403033299954,[np.float64(-0.06944444444444445)],[np.float64(-0.34305555555555556)],[1],[0],[0],[1.1409839580010157],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
174,0,174,[np.float64(-0.0125)],[np.float64(0.02638888888888889)],[1],[0],[0],[2.004820749993087],['target'],174,0,174,0,231.72474795799644,,5,231.71596108299855,231.72474795799644,231.72474795799644,0.011786999995820224,233.7208537080005,[np.float64(-0.0125)],[np.float64(0.02638888888888889)],[1],[0],[0],[2.004820749993087],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
175,0,175,[np.float64(-0.43194444444444446)],[np.float64(0.42777777777777776)],[1],[0],[0],[1.2895735000056447],['target'],175,0,175,0,233.73903195800085,,5,233.73148616599792,233.73903195800085,233.73903195800085,0.010501000011572614,235.02113620800083,[np.float64(-0.43194444444444446)],[np.float64(0.42777777777777776)],[1],[0],[0],[1.2895735000056447],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
176,0,176,[np.float64(0.23194444444444445)],[np.float64(-0.1597222222222222)],[1],[0],[0],[1.0792837079934543],['target'],176,0,176,0,235.05123825000192,,10,235.04058545800217,235.05123825000192,235.05123825000192,0.019321416999446228,236.11991541599855,[np.float64(0.23194444444444445)],[np.float64(-0.1597222222222222)],[1],[0],[0],[1.0792837079934543],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
177,0,177,[np.float64(0.29305555555555557)],[np.float64(0.3958333333333333)],[1],[0],[0],[1.3101839169976301],['target'],177,0,177,0,236.13486308300344,,5,236.1277719159989,236.13486308300344,236.13486308300344,0.007743458001641557,237.43803095800104,[np.float64(0.29305555555555557)],[np.float64(0.3958333333333333)],[1],[0],[0],[1.3101839169976301],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
178,0,178,[np.float64(0.3472222222222222)],[np.float64(-0.15416666666666667)],[1],[0],[0],[1.4151077080023242],['target'],178,0,178,0,237.4669861660077,,10,237.45646395800577,237.4669861660077,237.4669861660077,0.0183070829953067,238.87162383299437,[np.float64(0.3472222222222222)],[np.float64(-0.15416666666666667)],[1],[0],[0],[1.4151077080023242],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
179,0,179,[np.float64(-0.08194444444444444)],[np.float64(-0.07222222222222222)],[1],[0],[0],[0.874783541992656],['target'],179,0,179,0,238.88681804100634,,5,238.88002245800453,238.88681804100634,238.88681804100634,0.008251833991380408,239.75487966599758,[np.float64(-0.08194444444444444)],[np.float64(-0.07222222222222222)],[1],[0],[0],[0.874783541992656],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
180,0,180,[np.float64(0.15833333333333333)],[np.float64(-0.24722222222222223)],[1],[0],[0],[1.2221627090038965],['target'],180,0,180,0,239.77370150000206,,5,239.76538720799726,239.77370150000206,239.77370150000206,0.010376791004091501,240.98760887500248,[np.float64(0.15833333333333333)],[np.float64(-0.24722222222222223)],[1],[0],[0],[1.2221627090038965],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
181,0,181,[np.float64(-0.35138888888888886)],[np.float64(-0.3194444444444444)],[1],[0],[0],[1.3959575000044424],['target'],181,0,181,0,241.01842891599517,,10,241.00770066599944,241.01842891599517,241.01842891599517,0.019962750011472963,242.4037018329982,[np.float64(-0.35138888888888886)],[np.float64(-0.3194444444444444)],[1],[0],[0],[1.3959575000044424],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
182,0,182,[np.float64(-0.075)],[np.float64(-0.009722222222222222)],[1],[0],[0],[1.0699400839948794],['target'],182,0,182,0,242.42808820800565,,10,242.41860220799572,242.42808820800565,242.42808820800565,0.014789916996960528,243.48859737500607,[np.float64(-0.075)],[np.float64(-0.009722222222222222)],[1],[0],[0],[1.0699400839948794],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
183,0,183,[np.float64(-0.4638888888888889)],[np.float64(-0.2763888888888889)],[1],[0],[0],[1.8664573749992996],['target'],183,0,183,0,243.5137677909952,,10,243.50427962500544,243.5137677909952,243.5137677909952,0.01556520898884628,245.37078720799764,[np.float64(-0.4638888888888889)],[np.float64(-0.2763888888888889)],[1],[0],[0],[1.8664573749992996],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
184,0,184,[np.float64(-0.40694444444444444)],[np.float64(-0.35694444444444445)],[1],[0],[0],[1.3686137079930631],['target'],184,0,184,0,245.39474812500703,,10,245.3854006659967,245.39474812500703,245.39474812500703,0.0145015829912154,246.75406812499568,[np.float64(-0.40694444444444444)],[np.float64(-0.35694444444444445)],[1],[0],[0],[1.3686137079930631],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
185,0,185,[np.float64(-0.3486111111111111)],[np.float64(-0.22777777777777777)],[1],[0],[0],[1.2675631659949431],['target'],185,0,185,0,246.77903575000528,,10,246.76946979100467,246.77903575000528,246.77903575000528,0.01527658398845233,248.0370835000067,[np.float64(-0.3486111111111111)],[np.float64(-0.22777777777777777)],[1],[0],[0],[1.2675631659949431],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
186,0,186,[np.float64(0.06805555555555555)],[np.float64(-0.17777777777777778)],[1],[0],[0],[1.7526429580029799],['target'],186,0,186,0,248.0615608329972,,10,248.05200150000746,248.0615608329972,248.0615608329972,0.014805500002694316,249.8046942910005,[np.float64(0.06805555555555555)],[np.float64(-0.17777777777777778)],[1],[0],[0],[1.7526429580029799],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
187,0,187,[np.float64(-0.15416666666666667)],[np.float64(-0.0625)],[1],[0],[0],[1.225223041998106],['target'],187,0,187,0,249.81948545800697,,5,249.81259225000395,249.81948545800697,249.81948545800697,0.007784958012052812,251.0378757080034,[np.float64(-0.15416666666666667)],[np.float64(-0.0625)],[1],[0],[0],[1.225223041998106],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
188,0,188,[np.float64(-0.0375)],[np.float64(0.05)],[1],[0],[0],[0.7982332499959739],['target'],188,0,188,0,251.06569641600072,,10,251.05571637500543,251.06569641600072,251.06569641600072,0.01772654100204818,251.85398866600008,[np.float64(-0.0375)],[np.float64(0.05)],[1],[0],[0],[0.7982332499959739],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
189,0,189,[np.float64(-0.24583333333333332)],[np.float64(-0.03194444444444444)],[1],[0],[0],[0.7588376670028083],['target'],189,0,189,0,251.87002529100573,,5,251.86274237500038,251.87002529100573,251.87002529100573,0.008634707992314361,252.62165395800548,[np.float64(-0.24583333333333332)],[np.float64(-0.03194444444444444)],[1],[0],[0],[0.7588376670028083],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
190,0,190,[np.float64(0.46944444444444444)],[np.float64(-0.2361111111111111)],[1],[0],[0],[1.3725463750015479],['target'],190,0,190,0,252.63993620799738,,5,252.63196304099984,252.63993620799738,252.63993620799738,0.010177874995861202,254.00457383300818,[np.float64(0.46944444444444444)],[np.float64(-0.2361111111111111)],[1],[0],[0],[1.3725463750015479],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
191,0,191,[np.float64(0.45555555555555555)],[np.float64(-0.44583333333333336)],[1],[0],[0],[1.6913915000041015],['target'],191,0,191,0,254.02316320799582,,5,254.01487454099697,254.02316320799582,254.02316320799582,0.010187125008087605,255.70633179100696,[np.float64(0.45555555555555555)],[np.float64(-0.44583333333333336)],[1],[0],[0],[1.6913915000041015],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
192,0,192,[np.float64(0.13194444444444445)],[np.float64(-0.05694444444444444)],[1],[0],[0],[1.209577875008108],['target'],192,0,192,0,255.73926145800215,,10,255.72765075000643,255.73926145800215,255.73926145800215,0.02117541698680725,256.93727220800065,[np.float64(0.13194444444444445)],[np.float64(-0.05694444444444444)],[1],[0],[0],[1.209577875008108],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
193,0,193,[np.float64(-0.4152777777777778)],[np.float64(0.35138888888888886)],[1],[0],[0],[2.151696250002715],['target'],193,0,193,0,256.96192241599783,,10,256.95264270799817,256.96192241599783,256.96192241599783,0.015258290994097479,259.10438929099473,[np.float64(-0.4152777777777778)],[np.float64(0.35138888888888886)],[1],[0],[0],[2.151696250002715],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
194,0,194,[np.float64(0.4)],[np.float64(0.24027777777777778)],[1],[0],[0],[1.2923989160044584],['target'],194,0,194,0,259.1195754579967,,5,259.1125160000083,259.1195754579967,259.1195754579967,0.007980082998983562,260.4049852080061,[np.float64(0.4)],[np.float64(0.24027777777777778)],[1],[0],[0],[1.2923989160044584],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
195,0,195,[np.float64(0.4513888888888889)],[np.float64(-0.2847222222222222)],[1],[0],[0],[1.3894186669931514],['target'],195,0,195,0,260.42348520799715,,5,260.4152151659946,260.42348520799715,260.42348520799715,0.010115042008692399,261.80470291600795,[np.float64(0.4513888888888889)],[np.float64(-0.2847222222222222)],[1],[0],[0],[1.3894186669931514],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
196,0,196,[np.float64(-0.42777777777777776)],[np.float64(0.044444444444444446)],[1],[0],[0],[1.0392255000042496],['target'],196,0,196,0,261.8235280000081,,5,261.8158723749948,261.8235280000081,261.8235280000081,0.011054959002649412,262.8551651250018,[np.float64(-0.42777777777777776)],[np.float64(0.044444444444444446)],[1],[0],[0],[1.0392255000042496],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
197,0,197,"[np.float64(-0.5305555555555556), np.float64(-0.5263888888888889), np.float64(-0.4625), np.float64(-0.5013888888888889)]","[np.float64(-0.3402777777777778), np.float64(-0.34305555555555556), np.float64(-0.35), np.float64(-0.34444444444444444)]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[1.2728999160026433, 1.7558846660103882, 2.2890477500041015, 2.8059912500029895]","[None, None, None, 'target']",197,0,197,0,262.8750092499977,,5,262.8661619159975,262.8750092499977,262.8750092499977,0.010866374999750406,265.67223745799856,"[np.float64(-0.5305555555555556), np.float64(-0.5263888888888889), np.float64(-0.4625), np.float64(-0.5013888888888889)]","[np.float64(-0.3402777777777778), np.float64(-0.34305555555555556), np.float64(-0.35), np.float64(-0.34444444444444444)]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[1.2728999160026433, 1.7558846660103882, 2.2890477500041015, 2.8059912500029895]","[None, None, None, 'target']",Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
198,0,198,[np.float64(0.13472222222222222)],[np.float64(-0.1625)],[1],[0],[0],[1.062299790995894],['target'],198,0,198,0,265.70206245800364,,10,265.6917677909951,265.70206245800364,265.70206245800364,0.01887499999429565,266.75409991599736,[np.float64(0.13472222222222222)],[np.float64(-0.1625)],[1],[0],[0],[1.062299790995894],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
199,0,199,[np.float64(0.027777777777777776)],[np.float64(0.16111111111111112)],[1],[0],[0],[1.1760670000076061],['target'],199,0,199,0,266.7695385830011,,5,266.76229825000337,266.7695385830011,266.7695385830011,0.008086583999102004,267.9384336660005,[np.float64(0.027777777777777776)],[np.float64(0.16111111111111112)],[1],[0],[0],[1.1760670000076061],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
