thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
82,0,82,[np.float64(0.14305555555555555)],[np.float64(-0.4722222222222222)],[1],[0],[0],[2.3173737500037532],['target'],82,0,82,0,173.72239891600475,,10,173.71286545800103,173.72239891600475,173.72239891600475,0.015868667003815062,176.03029254099965,[np.float64(0.14305555555555555)],[np.float64(-0.4722222222222222)],[1],[0],[0],[2.3173737500037532],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
83,0,83,[np.float64(0.17777777777777778)],[np.float64(0.36944444444444446)],[1],[0],[0],[1.2914270000037504],['target'],83,0,83,0,176.04638845800218,,5,176.03943695800263,176.04638845800218,176.04638845800218,0.009010457994008902,177.33095162500103,[np.float64(0.17777777777777778)],[np.float64(0.36944444444444446)],[1],[0],[0],[1.2914270000037504],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
84,0,84,[np.float64(-0.08472222222222223)],[np.float64(0.4777777777777778)],[1],[0],[0],[1.0037693750055041],['target'],84,0,84,0,177.352530958,,5,177.3433248750007,177.352530958,177.352530958,0.012227374994836282,178.34715166599926,[np.float64(-0.08472222222222223)],[np.float64(0.4777777777777778)],[1],[0],[0],[1.0037693750055041],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
85,0,85,[np.float64(-0.21944444444444444)],[np.float64(-0.2875)],[1],[0],[0],[2.4654422079984215],['target'],85,0,85,0,178.37619500000437,,10,178.36575862500467,178.37619500000437,178.37619500000437,0.018497208999178838,180.83124962500005,[np.float64(-0.21944444444444444)],[np.float64(-0.2875)],[1],[0],[0],[2.4654422079984215],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
86,0,86,[np.float64(0.14166666666666666)],[np.float64(0.325)],[1],[0],[0],[2.534492875005526],['target'],86,0,86,0,180.85555108300468,,10,180.8461857500006,180.85555108300468,180.85555108300468,0.014824707999650855,183.38073233300383,[np.float64(0.14166666666666666)],[np.float64(0.325)],[1],[0],[0],[2.534492875005526],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
87,0,87,[np.float64(0.3472222222222222)],[np.float64(-0.09583333333333334)],[1],[0],[0],[1.5926387090003118],['target'],87,0,87,0,183.39722391599935,,5,183.38951358300255,183.39722391599935,183.39722391599935,0.008664250002766494,184.98221841600025,[np.float64(0.3472222222222222)],[np.float64(-0.09583333333333334)],[1],[0],[0],[1.5926387090003118],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
88,0,88,[np.float64(0.2152777777777778)],[np.float64(0.33611111111111114)],[1],[0],[0],[2.2287053750042105],['target'],88,0,88,0,185.0138299579994,,10,185.00319475000288,185.0138299579994,185.0138299579994,0.020844667000346817,187.2319531250032,[np.float64(0.2152777777777778)],[np.float64(0.33611111111111114)],[1],[0],[0],[2.2287053750042105],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
89,0,89,[np.float64(-0.2152777777777778)],[np.float64(-0.475)],[1],[0],[0],[2.089903708001657],['target'],89,0,89,0,187.24898929100164,,5,187.24147645800258,187.24898929100164,187.24898929100164,0.009404958000232,189.33144683299906,[np.float64(-0.2152777777777778)],[np.float64(-0.475)],[1],[0],[0],[2.089903708001657],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
90,0,90,[np.float64(-0.18333333333333332)],[np.float64(0.05138888888888889)],[1],[0],[0],[1.662479540995264],['target'],90,0,90,0,189.36136658299802,,10,189.35078400000202,189.36136658299802,189.36136658299802,0.019213458996091504,191.0133134580028,[np.float64(-0.18333333333333332)],[np.float64(0.05138888888888889)],[1],[0],[0],[1.662479540995264],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
91,0,91,[np.float64(-0.4097222222222222)],[np.float64(0.1625)],[1],[0],[0],[1.5096292909947806],['target'],91,0,91,0,191.030071125002,,5,191.02193304100365,191.030071125002,191.030071125002,0.008502666998538189,192.5316345829997,[np.float64(-0.4097222222222222)],[np.float64(0.1625)],[1],[0],[0],[1.5096292909947806],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
92,0,92,[np.float64(0.42083333333333334)],[np.float64(-0.3333333333333333)],[1],[0],[0],[1.5377414169997792],['target'],92,0,92,0,192.55024770800082,,5,192.54261729100108,192.55024770800082,192.55024770800082,0.010855207998247351,194.08042529100203,[np.float64(0.42083333333333334)],[np.float64(-0.3333333333333333)],[1],[0],[0],[1.5377414169997792],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
93,0,93,[np.float64(0.08888888888888889)],[np.float64(0.34305555555555556)],[1],[0],[0],[1.5064885419997154],['target'],93,0,93,0,194.09892966600455,,5,194.0913151249988,194.09892966600455,194.09892966600455,0.010773458998301066,195.59786808300123,[np.float64(0.08888888888888889)],[np.float64(0.34305555555555556)],[1],[0],[0],[1.5064885419997154],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
94,0,94,[np.float64(0.29444444444444445)],[np.float64(0.3277777777777778)],[1],[0],[0],[1.565371624994441],['target'],94,0,94,0,195.62771354099823,,10,195.617339000004,195.62771354099823,195.62771354099823,0.019347166002262384,197.1827767499999,[np.float64(0.29444444444444445)],[np.float64(0.3277777777777778)],[1],[0],[0],[1.565371624994441],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
95,0,95,[np.float64(-0.32083333333333336)],[np.float64(-0.38055555555555554)],[1],[0],[0],[1.5728737090030336],['target'],95,0,95,0,197.2008853330044,,5,197.19307608300005,197.2008853330044,197.2008853330044,0.010162625003431458,198.76602933300455,[np.float64(-0.32083333333333336)],[np.float64(-0.38055555555555554)],[1],[0],[0],[1.5728737090030336],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
96,0,96,[np.float64(0.11944444444444445)],[np.float64(-0.2763888888888889)],[1],[0],[0],[1.9756597910018172],['target'],96,0,96,0,198.80033012499916,,10,198.7892954160052,198.80033012499916,198.80033012499916,0.02312441599497106,200.76501533300325,[np.float64(0.11944444444444445)],[np.float64(-0.2763888888888889)],[1],[0],[0],[1.9756597910018172],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
97,0,97,[np.float64(0.13472222222222222)],[np.float64(0.2)],[1],[0],[0],[1.4013265000030515],['target'],97,0,97,0,200.79051674999937,,10,200.78125358300167,200.79051674999937,200.79051674999937,0.01611070900253253,202.1826443750033,[np.float64(0.13472222222222222)],[np.float64(0.2)],[1],[0],[0],[1.4013265000030515],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
98,0,98,[np.float64(0.11666666666666667)],[np.float64(0.30833333333333335)],[1],[0],[0],[1.1896482080046553],['target'],98,0,98,0,202.1994046250038,,5,202.19181504099834,202.1994046250038,202.1994046250038,0.009048457999597304,203.3815353329992,[np.float64(0.11666666666666667)],[np.float64(0.30833333333333335)],[1],[0],[0],[1.1896482080046553],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
99,0,99,[np.float64(0.1361111111111111)],[np.float64(0.42777777777777776)],[1],[0],[0],[1.045947292004712],['target'],99,0,99,0,203.4121782910006,,10,203.40185079100047,203.4121782910006,203.4121782910006,0.02017791699472582,204.4478490410038,[np.float64(0.1361111111111111)],[np.float64(0.42777777777777776)],[1],[0],[0],[1.045947292004712],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
100,0,100,[np.float64(-0.36527777777777776)],[np.float64(-0.022222222222222223)],[1],[0],[0],[1.4916148339980282],['target'],100,0,100,0,204.46516066600452,,5,204.457317583001,204.46516066600452,204.46516066600452,0.009362291995785199,205.94898433300114,[np.float64(-0.36527777777777776)],[np.float64(-0.022222222222222223)],[1],[0],[0],[1.4916148339980282],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
101,0,101,[np.float64(-0.37916666666666665)],[np.float64(0.4486111111111111)],[1],[0],[0],[1.888161000002583],['target'],101,0,101,0,205.96869454099942,,5,205.96041629100364,205.96869454099942,205.96869454099942,0.011308417000691406,207.84864058300445,[np.float64(-0.37916666666666665)],[np.float64(0.4486111111111111)],[1],[0],[0],[1.888161000002583],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
102,0,102,[np.float64(0.1527777777777778)],[np.float64(-0.15138888888888888)],[1],[0],[0],[1.9946732919997885],['target'],102,0,102,0,207.88004004100367,,10,207.86947387499822,207.88004004100367,207.88004004100367,0.020706333001726307,209.8642056250028,[np.float64(0.1527777777777778)],[np.float64(-0.15138888888888888)],[1],[0],[0],[1.9946732919997885],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
103,0,103,[np.float64(-0.20555555555555555)],[np.float64(-0.31805555555555554)],[1],[0],[0],[1.3656847500024014],['target'],103,0,103,0,209.8916739999986,,10,209.8820097909993,209.8916739999986,209.8916739999986,0.017667874999460764,211.24774400000024,[np.float64(-0.20555555555555555)],[np.float64(-0.31805555555555554)],[1],[0],[0],[1.3656847500024014],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
104,0,104,[np.float64(-0.39444444444444443)],[np.float64(0.43194444444444446)],[1],[0],[0],[1.7664869159998489],['target'],104,0,104,0,211.274410541002,,10,211.2647340830008,211.274410541002,211.274410541002,0.01687474999926053,213.03127187499922,[np.float64(-0.39444444444444443)],[np.float64(0.43194444444444446)],[1],[0],[0],[1.7664869159998489],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
105,0,105,[np.float64(-0.09027777777777778)],[np.float64(-0.325)],[1],[0],[0],[1.5686486659978982],['target'],105,0,105,0,213.05518454100093,,10,213.0458277910002,213.05518454100093,213.05518454100093,0.014447833003941923,214.61453175000497,[np.float64(-0.09027777777777778)],[np.float64(-0.325)],[1],[0],[0],[1.5686486659978982],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
106,0,106,[np.float64(-0.013888888888888888)],[np.float64(-0.3263888888888889)],[1],[0],[0],[1.3247150829993188],['target'],106,0,106,0,214.63042479100113,,5,214.6233915000048,214.63042479100113,214.63042479100113,0.00874491599824978,215.94816125000216,[np.float64(-0.013888888888888888)],[np.float64(-0.3263888888888889)],[1],[0],[0],[1.3247150829993188],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
107,0,107,[np.float64(-0.21805555555555556)],[np.float64(0.4583333333333333)],[1],[0],[0],[5.149202416003391],['target'],107,0,107,0,215.97564591599803,,10,215.9662516660028,215.97564591599803,215.97564591599803,0.017952042006072588,221.11550566599908,[np.float64(-0.21805555555555556)],[np.float64(0.4583333333333333)],[1],[0],[0],[5.149202416003391],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
108,0,108,[np.float64(0.18333333333333332)],[np.float64(0.45416666666666666)],[1],[0],[0],[1.1577325420003035],['target'],108,0,108,0,221.1318683749996,,5,221.12417175000155,221.1318683749996,221.1318683749996,0.008555915999750141,222.28196212500188,[np.float64(0.18333333333333332)],[np.float64(0.45416666666666666)],[1],[0],[0],[1.1577325420003035],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
109,0,109,[np.float64(0.11805555555555555)],[np.float64(-0.44583333333333336)],[1],[0],[0],[1.7574036669975612],['target'],109,0,109,0,222.29991545800294,,5,222.29195495800377,222.29991545800294,222.29991545800294,0.009875250005279668,224.04942370799836,[np.float64(0.11805555555555555)],[np.float64(-0.44583333333333336)],[1],[0],[0],[1.7574036669975612],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
110,0,110,[np.float64(0.06666666666666667)],[np.float64(0.125)],[1],[0],[0],[1.2788224169999012],['target'],110,0,110,0,224.0810295830015,,10,224.0700998329994,224.0810295830015,224.0810295830015,0.020552499998302665,225.3490052499983,[np.float64(0.06666666666666667)],[np.float64(0.125)],[1],[0],[0],[1.2788224169999012],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
111,0,111,[np.float64(-0.3541666666666667)],[np.float64(0.34305555555555556)],[1],[0],[0],[1.448971874997369],['target'],111,0,111,0,225.37513016600133,,10,225.36588116599887,225.37513016600133,225.37513016600133,0.016762250001193024,226.81490270799986,[np.float64(-0.3541666666666667)],[np.float64(0.34305555555555556)],[1],[0],[0],[1.448971874997369],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
112,0,112,[np.float64(0.43194444444444446)],[np.float64(-0.17222222222222222)],[1],[0],[0],[1.6260263329968438],['target'],112,0,112,0,226.83144704100414,,5,226.82344854099938,226.83144704100414,226.83144704100414,0.008440375000645872,228.44954329100437,[np.float64(0.43194444444444446)],[np.float64(-0.17222222222222222)],[1],[0],[0],[1.6260263329968438],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
113,0,113,[np.float64(0.22083333333333333)],[np.float64(-0.30277777777777776)],[1],[0],[0],[2.8296197500021663],['target'],113,0,113,0,228.479384708,,10,228.46882679100236,228.479384708,228.479384708,0.019164334000379313,231.29850570800045,[np.float64(0.22083333333333333)],[np.float64(-0.30277777777777776)],[1],[0],[0],[2.8296197500021663],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
114,0,114,[np.float64(-0.4097222222222222)],[np.float64(0.10416666666666667)],[1],[0],[0],[3.009376624999277],['target'],114,0,114,0,231.31437204100075,,5,231.3068330410024,231.31437204100075,231.31437204100075,0.008206915998016484,234.31628037500195,[np.float64(-0.4097222222222222)],[np.float64(0.10416666666666667)],[1],[0],[0],[3.009376624999277],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
115,0,115,[np.float64(-0.4486111111111111)],[np.float64(-0.1763888888888889)],[1],[0],[0],[3.1810379160015145],['target'],115,0,115,0,234.3467585410035,,10,234.3364031250021,234.3467585410035,234.3467585410035,0.02000104200124042,237.5175044159987,[np.float64(-0.4486111111111111)],[np.float64(-0.1763888888888889)],[1],[0],[0],[3.1810379160015145],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
116,0,116,[np.float64(-0.3527777777777778)],[np.float64(0.4263888888888889)],[1],[0],[0],[2.2653431669968995],['target'],116,0,116,0,237.54419349999807,,10,237.5345439580051,237.54419349999807,237.54419349999807,0.01690608400531346,239.79993479100085,[np.float64(-0.3527777777777778)],[np.float64(0.4263888888888889)],[1],[0],[0],[2.2653431669968995],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
117,0,117,[np.float64(0.39305555555555555)],[np.float64(0.23055555555555557)],[1],[0],[0],[1.8060526249973918],['target'],117,0,117,0,239.81777679100196,,5,239.80982570799824,239.81777679100196,239.81777679100196,0.009767167000973132,241.61595054100326,[np.float64(0.39305555555555555)],[np.float64(0.23055555555555557)],[1],[0],[0],[1.8060526249973918],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
118,0,118,[np.float64(-0.044444444444444446)],[np.float64(0.33055555555555555)],[1],[0],[0],[1.1728419170030975],['target'],118,0,118,0,241.63505762500426,,5,241.62675370799843,241.63505762500426,241.63505762500426,0.010704874999646563,242.79966491600499,[np.float64(-0.044444444444444446)],[np.float64(0.33055555555555555)],[1],[0],[0],[1.1728419170030975],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
119,0,119,[np.float64(0.27361111111111114)],[np.float64(0.058333333333333334)],[1],[0],[0],[1.1131299170010607],['target'],119,0,119,0,242.82936287500343,,10,242.81896266600234,242.82936287500343,242.82936287500343,0.01917012500052806,243.93214658299985,[np.float64(0.27361111111111114)],[np.float64(0.058333333333333334)],[1],[0],[0],[1.1131299170010607],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
120,0,120,[np.float64(-0.25277777777777777)],[np.float64(0.16666666666666666)],[1],[0],[0],[1.8494613750008284],['target'],120,0,120,0,243.96030279099796,,10,243.95032512499893,243.96030279099796,243.96030279099796,0.018044542004645336,245.7998388749984,[np.float64(-0.25277777777777777)],[np.float64(0.16666666666666666)],[1],[0],[0],[1.8494613750008284],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
121,0,121,[np.float64(0.11666666666666667)],[np.float64(0.19583333333333333)],[1],[0],[0],[1.2587524589980603],['target'],121,0,121,0,245.8152921660003,,5,245.80824754100468,245.8152921660003,245.8152921660003,0.008293207996757701,247.0670699580005,[np.float64(0.11666666666666667)],[np.float64(0.19583333333333333)],[1],[0],[0],[1.2587524589980603],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
122,0,122,[np.float64(-0.19444444444444445)],[np.float64(0.13333333333333333)],[1],[0],[0],[1.0300410839990946],['target'],122,0,122,0,247.0962860830041,,10,247.0856177500027,247.0962860830041,247.0962860830041,0.018430959004035685,248.11571283300145,[np.float64(-0.19444444444444445)],[np.float64(0.13333333333333333)],[1],[0],[0],[1.0300410839990946],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
123,0,123,[np.float64(-0.2263888888888889)],[np.float64(-0.39861111111111114)],[1],[0],[0],[1.5239542499984964],['target'],123,0,123,0,248.1333387909981,,5,248.12579299999925,248.1333387909981,248.1333387909981,0.009963875003450084,249.64979933300492,[np.float64(-0.2263888888888889)],[np.float64(-0.39861111111111114)],[1],[0],[0],[1.5239542499984964],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
124,0,124,[np.float64(0.08888888888888889)],[np.float64(-0.42777777777777776)],[1],[0],[0],[1.6978117500038934],['target'],124,0,124,0,249.67815387500013,,10,249.6682062079999,249.67815387500013,249.67815387500013,0.018299541996384505,251.36606658300298,[np.float64(0.08888888888888889)],[np.float64(-0.42777777777777776)],[1],[0],[0],[1.6978117500038934],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
125,0,125,[np.float64(-0.10416666666666667)],[np.float64(0.16666666666666666)],[1],[0],[0],[1.2332097079997766],['target'],125,0,125,0,251.3925567910046,,10,251.38253579100274,251.3925567910046,251.3925567910046,0.01635454100323841,252.61579675000394,[np.float64(-0.10416666666666667)],[np.float64(0.16666666666666666)],[1],[0],[0],[1.2332097079997766],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
126,0,126,[np.float64(-0.18611111111111112)],[np.float64(-0.225)],[1],[0],[0],[1.2919942079970497],['target'],126,0,126,0,252.63210337499913,,5,252.6244985000012,252.63210337499913,252.63210337499913,0.0085875830045552,253.91657170800318,[np.float64(-0.18611111111111112)],[np.float64(-0.225)],[1],[0],[0],[1.2919942079970497],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
127,0,127,[np.float64(-0.08888888888888889)],[np.float64(-0.11388888888888889)],[1],[0],[0],[1.005599041993264],['target'],127,0,127,0,253.93555016600294,,5,253.9271141249992,253.93555016600294,253.93555016600294,0.010397833000752144,254.9327817500016,[np.float64(-0.08888888888888889)],[np.float64(-0.11388888888888889)],[1],[0],[0],[1.005599041993264],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
128,0,128,[np.float64(-0.12083333333333333)],[np.float64(0.034722222222222224)],[1],[0],[0],[1.0575954999949317],['target'],128,0,128,0,254.95020966599986,,5,254.94231825000315,254.95020966599986,254.95020966599986,0.009436084001208656,255.99996166599885,[np.float64(-0.12083333333333333)],[np.float64(0.034722222222222224)],[1],[0],[0],[1.0575954999949317],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
129,0,129,[np.float64(-0.375)],[np.float64(0.07361111111111111)],[1],[0],[0],[1.1403707499994198],['target'],129,0,129,0,256.0177476250028,,5,256.00990041600016,256.0177476250028,256.0177476250028,0.009838583995588124,257.15036158300063,[np.float64(-0.375)],[np.float64(0.07361111111111111)],[1],[0],[0],[1.1403707499994198],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
130,0,130,[np.float64(0.4861111111111111)],[np.float64(-0.05555555555555555)],[1],[0],[0],[2.2071090000026743],['target'],130,0,130,0,257.16763041599916,,5,257.1600618750017,257.16763041599916,257.16763041599916,0.00958645900391275,259.36723241599975,[np.float64(0.4861111111111111)],[np.float64(-0.05555555555555555)],[1],[0],[0],[2.2071090000026743],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
131,0,131,[np.float64(0.39444444444444443)],[np.float64(-0.4638888888888889)],[1],[0],[0],[1.8888710419996642],['target'],131,0,131,0,259.38636820800457,,5,259.37815558299917,259.38636820800457,259.38636820800457,0.0108159160008654,261.26708258299914,[np.float64(0.39444444444444443)],[np.float64(-0.4638888888888889)],[1],[0],[0],[1.8888710419996642],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
132,0,132,[np.float64(0.18055555555555555)],[np.float64(0.24583333333333332)],[1],[0],[0],[2.697060375001456],['target'],132,0,132,0,261.29585045800195,,10,261.2853836659997,261.29585045800195,261.29585045800195,0.018194292002590373,263.9824925830035,[np.float64(0.18055555555555555)],[np.float64(0.24583333333333332)],[1],[0],[0],[2.697060375001456],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
133,0,133,[np.float64(0.32222222222222224)],[np.float64(-0.31527777777777777)],[1],[0],[0],[2.336073042002681],['target'],133,0,133,0,264.00757375000103,,10,263.99785316600173,264.00757375000103,264.00757375000103,0.015252832999976818,266.3339777910005,[np.float64(0.32222222222222224)],[np.float64(-0.31527777777777777)],[1],[0],[0],[2.336073042002681],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
134,0,134,[np.float64(-0.08611111111111111)],[np.float64(0.49583333333333335)],[1],[0],[0],[1.3573932500003139],['target'],134,0,134,0,266.34989925000264,,5,266.34252916600235,266.34989925000264,266.34989925000264,0.008442167003522627,267.69997975000297,[np.float64(-0.08611111111111111)],[np.float64(0.49583333333333335)],[1],[0],[0],[1.3573932500003139],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
135,0,135,"[np.float64(0.3), np.float64(0.33611111111111114)]","[np.float64(-0.06388888888888888), np.float64(-0.06527777777777778)]","[1, 1]","[0, 0]","[0, 0]","[3.4425440000050003, 4.225261917003081]","[None, 'target']",135,0,135,0,267.7171637499996,,5,267.7093096250028,267.7171637499996,267.7171637499996,0.009218416998919565,271.93464770800347,"[np.float64(0.3), np.float64(0.33611111111111114)]","[np.float64(-0.06388888888888888), np.float64(-0.06527777777777778)]","[1, 1]","[0, 0]","[0, 0]","[3.4425440000050003, 4.225261917003081]","[None, 'target']",subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
136,0,136,[np.float64(-0.13333333333333333)],[np.float64(0.03333333333333333)],[1],[0],[0],[1.272398291999707],['target'],136,0,136,0,271.9551370830013,,5,271.946390582998,271.9551370830013,271.9551370830013,0.011594958996283822,273.21887387500465,[np.float64(-0.13333333333333333)],[np.float64(0.03333333333333333)],[1],[0],[0],[1.272398291999707],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
137,0,137,[np.float64(0.09305555555555556)],[np.float64(-0.48194444444444445)],[1],[0],[0],[1.5026023329992313],['target'],137,0,137,0,273.2400037080006,,5,273.2309809580038,273.2400037080006,273.2400037080006,0.011964999997871928,274.7336478750003,[np.float64(0.09305555555555556)],[np.float64(-0.48194444444444445)],[1],[0],[0],[1.5026023329992313],['target'],subhangi,001,2025-09-22_21h11.08.667,visual search task 1,,2025.1.1,118.98735902427555,2025-09-22 21h11.17.687255 +0530,
